id,title,link,sources,date,coord
EONET_6649,Wildfire in Russian Federation 1019801,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6649,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019801,6/2/2024,"[121.99204725299639, 55.401798533886925]"
EONET_6659,Wildfire in Brazil 1019816,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6659,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019816,6/2/2024,"[-57.47065769111315, -18.683203631475283]"
EONET_6660,Wildfire in Russian Federation 1019817,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6660,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019817,6/2/2024,"[119.37803475618749, 54.68757331752868]"
EONET_6672,Wildfire in Russian Federation 1019826,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6672,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019826,6/2/2024,"[125.55888752268412, 54.34565424174289]"
EONET_6677,Wildfire in Russian Federation 1019835,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6677,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019835,6/2/2024,"[124.7179045041237, 54.04540726221549]"
EONET_7555,"Diamond Creek Wildfire, Navajo, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7555,https://irwin.doi.gov/observer/,6/2/2024,"[-109.946359, 33.898037]"
EONET_7557,"AVE 52 Wildfire, Riverside, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7557,https://irwin.doi.gov/observer/,6/2/2024,"[-116.10882, 33.67148]"
EONET_7576,"Crook Wildfire, Coconino, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7576,https://irwin.doi.gov/observer/,6/2/2024,"[-111.476, 34.507]"
EONET_7583,"STETSON Wildfire, Yakima, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7583,https://irwin.doi.gov/observer/,6/2/2024,"[-120.520712, 46.730841]"
EONET_7584,"E YERMO RD  YERMO Wildfire, San Bernardino, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7584,https://irwin.doi.gov/observer/,6/2/2024,"[-116.85771, 34.901102]"
EONET_7587,"Coyote Wildfire, Gila, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7587,https://irwin.doi.gov/observer/,6/2/2024,"[-110.788, 33.8022]"
EONET_7603,"GODBERSON RD Wildfire, Wasco, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7603,https://irwin.doi.gov/observer/,6/1/2024,"[-121.39124, 45.6446]"
EONET_7614,"Rodeo Road Wildfire, Grant, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7614,https://irwin.doi.gov/observer/,6/1/2024,"[-108.257677, 34.585419]"
EONET_7627,"Grill FA Wildfire, Yavapai, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7627,https://irwin.doi.gov/observer/,6/1/2024,"[-112.28096, 33.927694]"
EONET_6650,Wildfire in Russian Federation 1019802,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6650,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019802,6/1/2024,"[126.75925037528762, 56.448723974311015]"
EONET_6661,Wildfire in Russian Federation 1019818,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6661,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019818,6/1/2024,"[131.02497789067206, 59.06746040136188]"
EONET_7641,"Kortsen II Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7641,https://irwin.doi.gov/observer/,6/1/2024,"[-111.981389, 32.908333]"
EONET_7666,"BORDER 52 Wildfire, San Diego, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7666,https://irwin.doi.gov/observer/,6/1/2024,"[-116.853, 32.587]"
EONET_7668,"Copper Wildfire, Yavapai, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7668,https://irwin.doi.gov/observer/,6/1/2024,"[-111.910004, 34.536701]"
EONET_7685,"Mtn Village Dump Wildfire, Kusilvak, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7685,https://irwin.doi.gov/observer/,6/1/2024,"[-163.753967, 62.11119]"
EONET_7693,"Gardner Gulch Wildfire, El Paso, Colorado",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7693,https://irwin.doi.gov/observer/,5/31/2024,"[-104.8922, 38.8182]"
EONET_7696,"LETSOM MT. Wildfire, Lane, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7696,https://irwin.doi.gov/observer/,5/31/2024,"[-123.4691667, 43.90805556]"
EONET_7721,"Scrambler Wildfire, Oconto, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7721,https://irwin.doi.gov/observer/,5/31/2024,"[-88.44893, 44.92746]"
EONET_7725,"Sulfur Wildfire, Monroe, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7725,https://irwin.doi.gov/observer/,5/31/2024,"[-90.67529, 43.93207]"
EONET_7729,"Jackman Wildfire, Bayfield, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7729,https://irwin.doi.gov/observer/,5/31/2024,"[-91.37752, 46.5665]"
EONET_7731,"Mill Dam Wildfire, Marion, Florida",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7731,https://irwin.doi.gov/observer/,5/31/2024,"[-81.838, 29.188333]"
EONET_7735,"CORNER Wildfire, Tulare, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7735,https://irwin.doi.gov/observer/,5/30/2024,"[-118.827696, 36.015667]"
EONET_7739,"REST HAVEN Wildfire, Yakima, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7739,https://irwin.doi.gov/observer/,5/30/2024,"[-120.484394, 46.618872]"
EONET_7743,"Tarzan Wildfire, Gila, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7743,https://irwin.doi.gov/observer/,5/30/2024,"[-110.61, 33.3622]"
EONET_6651,Wildfire in Mexico 1019808,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6651,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019808,5/30/2024,"[-108.82495967429617, 28.233787554897102]"
EONET_6662,Wildfire in Russian Federation 1019819,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6662,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019819,5/30/2024,"[124.10128911457811, 55.01249279881896]"
EONET_6665,Wildfire in Brazil 1019822,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6665,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019822,5/30/2024,"[-57.18437845583988, -17.28776176771701]"
EONET_7747,"Alvon Wildfire, Greenbrier, West Virginia",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7747,https://irwin.doi.gov/observer/,5/30/2024,"[-80.205683, 37.921192]"
EONET_7750,"128 Wildfire, Waushara, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7750,https://irwin.doi.gov/observer/,5/30/2024,"[-89.53214, 44.09012]"
EONET_7753,"407 Wildfire, Collier, Florida",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7753,https://irwin.doi.gov/observer/,5/30/2024,"[-80.89175, 25.9258]"
EONET_7755,"CANAL Wildfire, Madera, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7755,https://irwin.doi.gov/observer/,5/30/2024,"[-119.97038, 37.07259]"
EONET_7756,"Pink Peony Wildfire, Langlade, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7756,https://irwin.doi.gov/observer/,5/30/2024,"[-88.77384, 45.13907]"
EONET_7763,"STARR ROAD Wildfire, Okanogan, Washington",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7763,https://irwin.doi.gov/observer/,5/30/2024,"[-119.884521, 48.02657]"
EONET_7780,"China Wildfire, Baker, Oregon",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7780,https://irwin.doi.gov/observer/,5/29/2024,"[-118.1877, 44.578883]"
EONET_6652,Wildfire in Russian Federation 1019809,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6652,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019809,5/28/2024,"[120.6966930486266, 55.661517248377486]"
EONET_7824,"Posted Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7824,https://irwin.doi.gov/observer/,5/28/2024,"[-89.3302, 45.8656]"
EONET_7825,"Pollen Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7825,https://irwin.doi.gov/observer/,5/28/2024,"[-89.3094, 45.8867]"
EONET_7833,"Southbound #2 Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7833,https://irwin.doi.gov/observer/,5/28/2024,"[-91.93065, 46.60237]"
EONET_7834,"Southbound #1 Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7834,https://irwin.doi.gov/observer/,5/28/2024,"[-91.93065, 46.60237]"
EONET_7835,"Rice Bay Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7835,https://irwin.doi.gov/observer/,5/28/2024,"[-89.7897, 46.1266]"
EONET_7837,"Peaceful Waters Wildfire, Washburn, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7837,https://irwin.doi.gov/observer/,5/28/2024,"[-92.00624, 46.06705]"
EONET_7838,"Big Bend Wildfire, Burnett, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7838,https://irwin.doi.gov/observer/,5/28/2024,"[-92.30564, 45.96995]"
EONET_7839,"Popple Fuzz 2 Wildfire, Burnett, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7839,https://irwin.doi.gov/observer/,5/28/2024,"[-92.40662, 45.87962]"
EONET_7840,"Fridge Fire Wildfire, Douglas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7840,https://irwin.doi.gov/observer/,5/28/2024,"[-91.7251, 46.2226]"
EONET_6653,Wildfire in Bolivia 1019810,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6653,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019810,5/27/2024,"[-60.61688015436355, -15.837595514842604]"
EONET_7882,"Atchuelinguk Wildfire, Kusilvak, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7882,https://irwin.doi.gov/observer/,5/26/2024,"[-162.04, 62.35]"
EONET_7886,"Pine Point Wildfire, Lincoln, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7886,https://irwin.doi.gov/observer/,5/25/2024,"[-89.6386, 45.4847]"
EONET_7904,"Upper Bear Wildfire, Greenlee, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7904,https://irwin.doi.gov/observer/,5/24/2024,"[-109.390167, 33.568]"
EONET_7906,"20th ave Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7906,https://irwin.doi.gov/observer/,5/24/2024,"[-89.2186, 43.94386]"
EONET_7908,"East Fence Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7908,https://irwin.doi.gov/observer/,5/24/2024,"[-89.81415, 45.93689]"
EONET_7909,"Popple Fuzz Wildfire, Burnett, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7909,https://irwin.doi.gov/observer/,5/24/2024,"[-92.1713, 45.96021]"
EONET_7916,"SHOOTER Wildfire, Pima, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7916,https://irwin.doi.gov/observer/,5/23/2024,"[-110.666828, 32.247434]"
EONET_6636,Wildfire in Russian Federation 1019796,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6636,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019796,5/22/2024,"[115.24246554767954, 56.28980608913218]"
EONET_7929,"Chitty Wildfire, Greenlee, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7929,https://irwin.doi.gov/observer/,5/22/2024,"[-109.37915, 33.57065]"
EONET_7934,"PEG LEG Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7934,https://irwin.doi.gov/observer/,5/22/2024,"[-111.077506, 33.074101]"
EONET_7936,"Sanderson Creek Coal Seam Wildfire, Denali, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7936,https://irwin.doi.gov/observer/,5/21/2024,"[-148.708183, 63.919483]"
EONET_6637,Wildfire in Russian Federation 1019797,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6637,https://www.gdacs.org/report.aspx?eventtype=WF&amp;eventid=1019797,5/21/2024,"[116.22810877594469, 54.44795607192798]"
EONET_7964,"Skull Fire Wildfire, Columbia, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7964,https://irwin.doi.gov/observer/,5/20/2024,"[-89.41511, 43.52037]"
EONET_7968,"Zirconium Wildfire, Monroe, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7968,https://irwin.doi.gov/observer/,5/20/2024,"[-90.44669, 44.08636]"
EONET_7969,"Shutdown Wildfire, Juneau, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7969,https://irwin.doi.gov/observer/,5/20/2024,"[-90.04768, 44.0274]"
EONET_7976,"Indios Wildfire, Rio Arriba, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7976,https://irwin.doi.gov/observer/,5/19/2024,"[-106.903152, 36.182269]"
EONET_7977,"Drive By Wildfire, Lincoln, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7977,https://irwin.doi.gov/observer/,5/19/2024,"[-89.646, 45.17314]"
EONET_7987,"SOY - Wilhoit Wildfire, Yavapai, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7987,https://irwin.doi.gov/observer/,5/18/2024,"[-112.58684, 34.425859]"
EONET_7989,"Pelican Hills Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7989,https://irwin.doi.gov/observer/,5/18/2024,"[-89.21769, 45.48661]"
EONET_7992,"Sumac Wildfire, Oconto, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7992,https://irwin.doi.gov/observer/,5/18/2024,"[-88.41506, 45.12345]"
EONET_7993,"23 South Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_7993,https://irwin.doi.gov/observer/,5/18/2024,"[-89.43764, 43.78998]"
EONET_8001,"Fawn Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8001,https://irwin.doi.gov/observer/,5/17/2024,"[-89.56022, 43.81151]"
EONET_8004,"Co Rd Y Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8004,https://irwin.doi.gov/observer/,5/17/2024,"[-89.34412, 43.83121]"
EONET_8012,"BLUE 2 Wildfire, Lincoln, New Mexico",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8012,https://irwin.doi.gov/observer/,5/16/2024,"[-105.802306, 33.425972]"
EONET_8014,"Gale Dr Wildfire, Marquette, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8014,https://irwin.doi.gov/observer/,5/16/2024,"[-89.50894, 43.72627]"
EONET_8015,"Rainbows Wildfire, Columbia, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8015,https://irwin.doi.gov/observer/,5/16/2024,"[-89.0528, 43.41412]"
EONET_8018,"Popovitch Creek Coal Seam Wildfire, Denali, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8018,https://irwin.doi.gov/observer/,5/16/2024,"[-148.847497, 63.928526]"
EONET_8030,"Chicken Wildfire, Utah, Utah",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8030,https://irwin.doi.gov/observer/,5/15/2024,"[-111.80401, 40.039861]"
EONET_8031,"Hwy 3 Wildfire, Lake, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8031,https://irwin.doi.gov/observer/,5/15/2024,"[-91.63546, 47.05187]"
EONET_8034,"Drag Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8034,https://irwin.doi.gov/observer/,5/15/2024,"[-89.3358, 46.04036]"
EONET_8036,"Minonk Wildfire, Vilas, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8036,https://irwin.doi.gov/observer/,5/15/2024,"[-89.77166, 46.24502]"
EONET_8042,"Spruce Creek Wildfire, Montezuma, Colorado",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8042,https://irwin.doi.gov/observer/,5/14/2024,"[-108.341806, 37.560778]"
EONET_8044,"Highway O Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8044,https://irwin.doi.gov/observer/,5/14/2024,"[-89.43543, 45.89794]"
EONET_8045,"Ridgeway Wildfire, Oneida, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8045,https://irwin.doi.gov/observer/,5/14/2024,"[-89.49581, 45.79809]"
EONET_8051,"REAY Wildfire, Graham, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8051,https://irwin.doi.gov/observer/,5/13/2024,"[-109.8, 32.896]"
EONET_8052,"Wolf Wildfire, Sawyer, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8052,https://irwin.doi.gov/observer/,5/13/2024,"[-91.48288, 45.93973]"
EONET_8055,"Saari Wildfire, Price, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8055,https://irwin.doi.gov/observer/,5/13/2024,"[-90.28418, 45.38623]"
EONET_8060,"Compton Wildfire, Bayfield, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8060,https://irwin.doi.gov/observer/,5/13/2024,"[-90.82506, 46.87233]"
EONET_8064,"Birch Circle Wildfire, Rusk, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8064,https://irwin.doi.gov/observer/,5/13/2024,"[-91.18655, 45.41304]"
EONET_8070,"Big Sand Wildfire, Cass, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8070,https://irwin.doi.gov/observer/,5/12/2024,"[-93.924566, 47.072972]"
EONET_8071,"Rd 54 Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8071,https://irwin.doi.gov/observer/,5/12/2024,"[-92.253171, 47.503823]"
EONET_8073,"Grace Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8073,https://irwin.doi.gov/observer/,5/12/2024,"[-92.89346, 47.453577]"
EONET_8074,"Redwood Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8074,https://irwin.doi.gov/observer/,5/12/2024,"[-92.543592, 47.593117]"
EONET_8075,"Moose Lake Wildfire, Sawyer, Wisconsin",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8075,https://irwin.doi.gov/observer/,5/12/2024,"[-91.06855, 46.023333]"
EONET_8076,"Intersection Wildfire, St. Louis, Minnesota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8076,https://irwin.doi.gov/observer/,5/12/2024,"[-92.957726, 47.414131]"
EONET_8094,"TRAINING 3 Wildfire, Fresno, California",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8094,https://irwin.doi.gov/observer/,5/9/2024,"[-119.767456, 35.278698]"
EONET_8097,"Galena Dump Wildfire, Yukon-Koyukuk, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8097,https://irwin.doi.gov/observer/,5/8/2024,"[-156.73, 64.7]"
EONET_8120,"844 Wildfire, McKenzie, North Dakota",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8120,https://irwin.doi.gov/observer/,5/5/2024,"[-103.736997, 47.633879]"
EONET_8121,"Icy Bay Wildfire, Yakutat, Alaska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8121,https://irwin.doi.gov/observer/,5/4/2024,"[-141.66544, 59.969476]"
EONET_8135,"Miller Wildfire, Pinal, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_8135,https://irwin.doi.gov/observer/,5/1/2024,"[-112.051642, 32.901733]"
EONET_6615,"Boggsvillle Wildfire, Bent, Colorado",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6615,https://irwin.doi.gov/observer/,3/2/2024,"[-103.266348, 37.815952]"
EONET_6612,"Happy Jack Wildfire, Laramie, Wyoming",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6612,https://irwin.doi.gov/observer/,3/1/2024,"[-105.098648, 41.192187]"
EONET_6608,"Range 50B Wildfire, Perry, Mississippi",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6608,https://irwin.doi.gov/observer/,2/28/2024,"[-89.0933, 31.143333]"
EONET_6493,"Magenta Fire, Texas,US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6493,https://inciweb.nwcg.gov/incident-information/txtxs-magenta-fire,2/27/2024,"[-102.252503, 35.503164]"
EONET_6598,"MA North Stinnett Wildfire, Hutchinson, Texas",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6598,https://irwin.doi.gov/observer/,2/26/2024,"[-101.484489, 35.825155]"
EONET_6597,"Betty&#039;s Way Wildfire, Lincoln, Nebraska",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6597,https://irwin.doi.gov/observer/,2/26/2024,"[-100.57133, 41.48738]"
EONET_6594,"MA North CIG Wildfire, Moore, Texas",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6594,https://irwin.doi.gov/observer/,2/26/2024,"[-101.729965, 35.632396]"
EONET_6490,"Smokehouse Creek Fire, Texas, US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6490,https://inciweb.nwcg.gov/incident-information/txtxs-smokehouse-creek-fire,2/26/2024,"[-101.432647, 35.84875]"
EONET_6491,"Grape Vine Creek Fire, Texas, US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6491,https://inciweb.nwcg.gov/incident-information/txtxs-grape-vine-creek-fire,2/26/2024,"[-100.824622, 35.459831]"
EONET_6492,"Windy Deuce Fire, Texas, US",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6492,https://inciweb.nwcg.gov/incident-information/txtxs-windy-deuce-fire,2/26/2024,"[-101.851, 35.631]"
EONET_6585,"Chewalla Creek Wildfire, Marshall, Mississippi",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6585,https://irwin.doi.gov/observer/,2/20/2024,"[-89.31971, 34.78923]"
EONET_6583,"Dry Prong Wildfire, Perry, Mississippi",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6583,https://irwin.doi.gov/observer/,1/21/2024,"[-89.131167, 31.158833]"
EONET_6450,Wvnrp Steep Valley Fire Information,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6450,http://inciweb.nwcg.gov/incident-information/wvnrp-steep-valley-fire,11/6/2023,"[-80.7903, 37.9125]"
EONET_6418,Peacock Fire Information,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6418,http://inciweb.nwcg.gov/incident-information/txtxs-peacock-fire,9/4/2023,"[-100.3936, 33.2128]"
EONET_6427,Olympic National Park Lightning Fires,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6427,http://inciweb.nwcg.gov/incident-information/waolp-2023-olympic-national-park-lightning-fires,8/28/2023,"[-123.5278, 47.7369]"
EONET_6388,Flat Fire Information,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6388,http://inciweb.nwcg.gov/incident-information/xx1002-flat-fire,7/15/2023,"[-124.0372, 42.5158]"
EONET_6370,"Wilbur Fire, Arizona",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6370,https://inciweb.nwcg.gov/incident-information/azcof-wilbur-fire,5/21/2023,"[-111.466806, 34.551083]"
EONET_6350,"Major Fire, Ocala National Forest, Florida, United States",https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6350,http://inciweb.nwcg.gov/incident-information/flfnf-major,4/27/2023,"[-81.688889, 29.229722]"
EONET_6343,Great Lake Fire,https://eonet.gsfc.nasa.gov/api/v2.1/events/EONET_6343,http://inciweb.nwcg.gov/incident-information/ncncf-great-lakes,4/19/2023,"[-77.051228, 34.870158]"
